ProductKey,Product_Name,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum,Silver,88.79,268,401,Digital Cameras,4,Cameras and camcorders
992,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum,Silver,96.08,290,401,Digital Cameras,4,Cameras and camcorders
993,A. Datum Consumer Digital Camera E100 Silver,A. Datum,Silver,143.26,281,401,Digital Cameras,4,Cameras and camcorders
994,A. Datum Consumer Digital Camera M300 Silver,A. Datum,Silver,84.84,184.5,401,Digital Cameras,4,Cameras and camcorders
995,A. Datum Advanced Digital Camera M300 Silver,A. Datum,Silver,86.68,188.5,401,Digital Cameras,4,Cameras and camcorders
996,A. Datum Bridge Digital Camera M300 Silver,A. Datum,Silver,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders
997,A. Datum SLR-like Digital Camera M400 Silver,A. Datum,Silver,90.55,196.9,401,Digital Cameras,4,Cameras and camcorders
998,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum,Silver,91.05,198,401,Digital Cameras,4,Cameras and camcorders
999,A. Datum Full Frame Digital Camera X300 Silver,A. Datum,Silver,76.53,231,401,Digital Cameras,4,Cameras and camcorders
1000,A. Datum Compact Digital Camera M200 Orange,A. Datum,Orange,59.32,129,401,Digital Cameras,4,Cameras and camcorders
